QualifiedName,ModifiedName,CBO,DIT,WMC,LCOM,LOC
org.apache.pdfbox.pdmodel.interactive.action.PDActionSubmitForm,org/apache/pdfbox/pdmodel/interactive/action/PDActionSubmitForm.java-2.0.31,5,1,9,0,17
org.apache.pdfbox.pdmodel.interactive.action.PDActionThread,org/apache/pdfbox/pdmodel/interactive/action/PDActionThread.java-2.0.31,4,1,8,0,23
org.apache.pdfbox.pdmodel.interactive.action.PDActionURI,org/apache/pdfbox/pdmodel/interactive/action/PDActionURI.java-2.0.31,1,1,4,0,27
org.apache.pdfbox.pdmodel.interactive.action.PDAdditionalActions,org/apache/pdfbox/pdmodel/interactive/action/PDAdditionalActions.java-2.0.31,4,0,5,0,33
org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions,org/apache/pdfbox/pdmodel/interactive/action/PDAnnotationAdditionalActions.java-2.0.31,4,0,33,0,42
org.apache.pdfbox.pdmodel.interactive.action.PDDocumentCatalogAdditionalActions,org/apache/pdfbox/pdmodel/interactive/action/PDDocumentCatalogAdditionalActions.java-2.0.31,3,0,18,0,50
org.apache.pdfbox.pdmodel.interactive.action.PDFormFieldAdditionalActions,org/apache/pdfbox/pdmodel/interactive/action/PDFormFieldAdditionalActions.java-2.0.31,4,0,15,0,124
org.apache.pdfbox.pdmodel.interactive.action.PDPageAdditionalActions,org/apache/pdfbox/pdmodel/interactive/action/PDPageAdditionalActions.java-2.0.31,4,0,9,0,146
org.apache.pdfbox.pdmodel.interactive.action.PDTargetDirectory,org/apache/pdfbox/pdmodel/interactive/action/PDTargetDirectory.java-2.0.31,5,0,23,0,155
org.apache.pdfbox.pdmodel.interactive.action.PDURIDictionary,org/apache/pdfbox/pdmodel/interactive/action/PDURIDictionary.java-2.0.31,1,0,3,0,239
org.apache.pdfbox.pdmodel.interactive.action.PDWindowsLaunchParams,org/apache/pdfbox/pdmodel/interactive/action/PDWindowsLaunchParams.java-2.0.31,1,0,3,0,265
org.apache.pdfbox.pdmodel.interactive.annotation.AnnotationFilter,org/apache/pdfbox/pdmodel/interactive/annotation/AnnotationFilter.java-2.0.31,1,1,1,0,1781
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotation.java-2.0.31,29,0,87,0.943,4
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationFileAttachment,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationFileAttachment.java-2.0.31,4,2,4,0,4
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationLine.java-2.0.31,11,2,29,0,6
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationLink.java-2.0.31,12,1,20,0,8
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationMarkup,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationMarkup.java-2.0.31,21,1,59,0,9
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationPopup,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationPopup.java-2.0.31,3,1,8,0,10
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationRubberStamp,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationRubberStamp.java-2.0.31,3,2,2,0,11
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationSquareCircle,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationSquareCircle.java-2.0.31,14,2,22,0,14
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationText,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationText.java-2.0.31,6,2,8,0,15
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTextMarkup,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationTextMarkup.java-2.0.31,11,2,14,0,15
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationUnknown,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationUnknown.java-2.0.31,1,1,1,0,15
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationWidget,org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationWidget.java-2.0.31,9,1,16,0,15
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary,org/apache/pdfbox/pdmodel/interactive/annotation/PDAppearanceCharacteristicsDictionary.java-2.0.31,10,0,19,0,15
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceDictionary,org/apache/pdfbox/pdmodel/interactive/annotation/PDAppearanceDictionary.java-2.0.31,5,0,15,0,15
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceEntry,org/apache/pdfbox/pdmodel/interactive/annotation/PDAppearanceEntry.java-2.0.31,2,0,7,0,15
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceStream,org/apache/pdfbox/pdmodel/interactive/annotation/PDAppearanceStream.java-2.0.31,2,2,2,0,15
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderEffectDictionary,org/apache/pdfbox/pdmodel/interactive/annotation/PDBorderEffectDictionary.java-2.0.31,1,0,5,0,15
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary,org/apache/pdfbox/pdmodel/interactive/annotation/PDBorderStyleDictionary.java-2.0.31,5,0,10,0,19
org.apache.pdfbox.pdmodel.interactive.annotation.PDExternalDataDictionary,org/apache/pdfbox/pdmodel/interactive/annotation/PDExternalDataDictionary.java-2.0.31,2,0,3,0,19
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.AnnotationBorder,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/AnnotationBorder.java-2.0.31,6,0,12,0,26
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.CloudyBorder,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/CloudyBorder.java-2.0.31,2,0,66,0.826,33
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDAbstractAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDAbstractAppearanceHandler.java-2.0.31,13,0,37,0.722,37
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDAppearanceHandler.java-2.0.31,0,1,4,0,39
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDCaretAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDCaretAppearanceHandler.java-2.0.31,10,1,7,0,47
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDCircleAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDCircleAppearanceHandler.java-2.0.31,14,1,12,0,68
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDFileAttachmentAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDFileAttachmentAppearanceHandler.java-2.0.31,7,1,8,0,76
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDFreeTextAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDFreeTextAppearanceHandler.java-2.0.31,34,1,64,0.333,78
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDHighlightAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDHighlightAppearanceHandler.java-2.0.31,16,1,25,0,78
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDInkAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDInkAppearanceHandler.java-2.0.31,8,1,16,0,80
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDLineAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDLineAppearanceHandler.java-2.0.31,10,1,30,0,98
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDLinkAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDLinkAppearanceHandler.java-2.0.31,12,1,20,0,99
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDPolygonAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDPolygonAppearanceHandler.java-2.0.31,13,1,25,0,106
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDPolylineAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDPolylineAppearanceHandler.java-2.0.31,14,1,29,0,119
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDSoundAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDSoundAppearanceHandler.java-2.0.31,2,1,5,0,122
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDSquareAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDSquareAppearanceHandler.java-2.0.31,14,1,12,0,123
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDSquigglyAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDSquigglyAppearanceHandler.java-2.0.31,18,1,13,0,139
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDStrikeoutAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDStrikeoutAppearanceHandler.java-2.0.31,8,1,16,0,153
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDTextAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDTextAppearanceHandler.java-2.0.31,14,1,43,0,1894
org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDUnderlineAppearanceHandler,org/apache/pdfbox/pdmodel/interactive/annotation/handlers/PDUnderlineAppearanceHandler.java-2.0.31,8,1,16,0,14
org.apache.pdfbox.pdmodel.interactive.annotation.layout.AppearanceStyle,org/apache/pdfbox/pdmodel/interactive/annotation/layout/AppearanceStyle.java-2.0.31,1,0,6,0.733,20
org.apache.pdfbox.pdmodel.interactive.annotation.layout.PlainText,org/apache/pdfbox/pdmodel/interactive/annotation/layout/PlainText.java-2.0.31,0,0,0,0,21
org.apache.pdfbox.pdmodel.interactive.annotation.layout.PlainTextFormatter,org/apache/pdfbox/pdmodel/interactive/annotation/layout/PlainTextFormatter.java-2.0.31,4,0,10,0.111,22
org.apache.pdfbox.pdmodel.interactive.digitalsignature.COSFilterInputStream,org/apache/pdfbox/pdmodel/interactive/digitalsignature/COSFilterInputStream.java-2.0.31,0,0,18,0.25,24
org.apache.pdfbox.pdmodel.interactive.digitalsignature.ExternalSigningSupport,org/apache/pdfbox/pdmodel/interactive/digitalsignature/ExternalSigningSupport.java-2.0.31,0,1,2,0,24
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuild,org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDPropBuild.java-2.0.31,3,0,12,0,24
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict,org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDPropBuildDataDict.java-2.0.31,2,0,13,0,26
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue,org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSeedValue.java-2.0.31,6,0,31,0.91,28
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueCertificate,org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSeedValueCertificate.java-2.0.31,4,0,28,0.814,28
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueMDP,org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSeedValueMDP.java-2.0.31,2,0,7,0,29
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueTimeStamp,org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSeedValueTimeStamp.java-2.0.31,2,0,6,0,30
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature,org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDSignature.java-2.0.31,8,0,21,0.97,35
org.apache.pdfbox.pdmodel.interactive.digitalsignature.SignatureInterface,org/apache/pdfbox/pdmodel/interactive/digitalsignature/SignatureInterface.java-2.0.31,0,1,1,0,38
org.apache.pdfbox.pdmodel.interactive.digitalsignature.SignatureOptions,org/apache/pdfbox/pdmodel/interactive/digitalsignature/SignatureOptions.java-2.0.31,4,0,12,0.857,39
org.apache.pdfbox.pdmodel.interactive.digitalsignature.SigningSupport,org/apache/pdfbox/pdmodel/interactive/digitalsignature/SigningSupport.java-2.0.31,1,0,4,0,41
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateBuilder,org/apache/pdfbox/pdmodel/interactive/digitalsignature/visible/PDFTemplateBuilder.java-2.0.31,12,1,31,0,43
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateCreator,org/apache/pdfbox/pdmodel/interactive/digitalsignature/visible/PDFTemplateCreator.java-2.0.31,3,0,2,1,47
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure,org/apache/pdfbox/pdmodel/interactive/digitalsignature/visible/PDFTemplateStructure.java-2.0.31,15,0,50,0.98,47
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder,org/apache/pdfbox/pdmodel/interactive/digitalsignature/visible/PDVisibleSigBuilder.java-2.0.31,18,0,28,0.074,50
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigProperties,org/apache/pdfbox/pdmodel/interactive/digitalsignature/visible/PDVisibleSigProperties.java-2.0.31,4,0,9,0.857,51
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner,org/apache/pdfbox/pdmodel/interactive/digitalsignature/visible/PDVisibleSignDesigner.java-2.0.31,3,0,30,0.882,52
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDDestination,org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDDestination.java-2.0.31,9,0,15,0,66
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDNamedDestination,org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDNamedDestination.java-2.0.31,3,1,4,0,67
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination,org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageDestination.java-2.0.31,7,1,24,0,68
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitDestination,org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageFitDestination.java-2.0.31,1,2,5,0,68
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitHeightDestination,org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageFitHeightDestination.java-2.0.31,1,2,8,0,76
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitRectangleDestination,org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageFitRectangleDestination.java-2.0.31,1,2,14,0,78
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitWidthDestination,org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageFitWidthDestination.java-2.0.31,1,2,8,0,83
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageXYZDestination,org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageXYZDestination.java-2.0.31,4,2,12,0,101
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDDocumentOutline,org/apache/pdfbox/pdmodel/interactive/documentnavigation/outline/PDDocumentOutline.java-2.0.31,3,2,5,0,105
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem,org/apache/pdfbox/pdmodel/interactive/documentnavigation/outline/PDOutlineItem.java-2.0.31,17,2,37,0.667,209
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItemIterator,org/apache/pdfbox/pdmodel/interactive/documentnavigation/outline/PDOutlineItemIterator.java-2.0.31,1,0,8,0.25,1963
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode,org/apache/pdfbox/pdmodel/interactive/documentnavigation/outline/PDOutlineNode.java-2.0.31,5,1,35,0,4
org.apache.pdfbox.pdmodel.interactive.form.AppearanceGeneratorHelper,org/apache/pdfbox/pdmodel/interactive/form/AppearanceGeneratorHelper.java-2.0.31,30,0,74,0.895,15
org.apache.pdfbox.pdmodel.interactive.form.AppearanceStyle,org/apache/pdfbox/pdmodel/interactive/form/AppearanceStyle.java-2.0.31,1,0,6,0.733,19
org.apache.pdfbox.pdmodel.interactive.form.FieldUtils,org/apache/pdfbox/pdmodel/interactive/form/FieldUtils.java-2.0.31,0,0,1,0,19
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm,org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java-2.0.31,22,0,45,0.816,40
org.apache.pdfbox.pdmodel.interactive.form.PDButton,org/apache/pdfbox/pdmodel/interactive/form/PDButton.java-2.0.31,5,2,16,0.889,41
org.apache.pdfbox.pdmodel.interactive.form.PDCheckBox,org/apache/pdfbox/pdmodel/interactive/form/PDCheckBox.java-2.0.31,4,3,5,0,44
org.apache.pdfbox.pdmodel.interactive.form.PDChoice,org/apache/pdfbox/pdmodel/interactive/form/PDChoice.java-2.0.31,5,3,13,0.889,46
org.apache.pdfbox.pdmodel.interactive.form.PDComboBox,org/apache/pdfbox/pdmodel/interactive/form/PDComboBox.java-2.0.31,6,4,6,0,54
org.apache.pdfbox.pdmodel.interactive.form.PDDefaultAppearanceString,org/apache/pdfbox/pdmodel/interactive/form/PDDefaultAppearanceString.java-2.0.31,8,0,20,0.926,57
org.apache.pdfbox.pdmodel.interactive.form.PDField,org/apache/pdfbox/pdmodel/interactive/form/PDField.java-2.0.31,9,0,32,0.769,66
org.apache.pdfbox.pdmodel.interactive.form.PDFieldFactory,org/apache/pdfbox/pdmodel/interactive/form/PDFieldFactory.java-2.0.31,16,0,17,0,67
org.apache.pdfbox.pdmodel.interactive.form.PDFieldTree,org/apache/pdfbox/pdmodel/interactive/form/PDFieldTree.java-2.0.31,2,0,2,0,84
org.apache.pdfbox.pdmodel.interactive.form.PDListBox,org/apache/pdfbox/pdmodel/interactive/form/PDListBox.java-2.0.31,6,4,4,0,86
org.apache.pdfbox.pdmodel.interactive.form.PDNonTerminalField,org/apache/pdfbox/pdmodel/interactive/form/PDNonTerminalField.java-2.0.31,7,1,16,0,98
org.apache.pdfbox.pdmodel.interactive.form.PDPushButton,org/apache/pdfbox/pdmodel/interactive/form/PDPushButton.java-2.0.31,5,3,3,0,114
org.apache.pdfbox.pdmodel.interactive.form.PDRadioButton,org/apache/pdfbox/pdmodel/interactive/form/PDRadioButton.java-2.0.31,6,3,7,0,121
org.apache.pdfbox.pdmodel.interactive.form.PDSignatureField,org/apache/pdfbox/pdmodel/interactive/form/PDSignatureField.java-2.0.31,11,2,21,0,156
org.apache.pdfbox.pdmodel.interactive.form.PDTerminalField,org/apache/pdfbox/pdmodel/interactive/form/PDTerminalField.java-2.0.31,8,1,16,0,169
org.apache.pdfbox.pdmodel.interactive.form.PDTextField,org/apache/pdfbox/pdmodel/interactive/form/PDTextField.java-2.0.31,6,3,19,0.923,186
org.apache.pdfbox.pdmodel.interactive.form.PDVariableText,org/apache/pdfbox/pdmodel/interactive/form/PDVariableText.java-2.0.31,10,2,7,0,464
org.apache.pdfbox.pdmodel.interactive.form.PDXFAResource,org/apache/pdfbox/pdmodel/interactive/form/PDXFAResource.java-2.0.31,3,0,10,0.5,2053
org.apache.pdfbox.pdmodel.interactive.form.PlainText,org/apache/pdfbox/pdmodel/interactive/form/PlainText.java-2.0.31,0,0,0,0,7
org.apache.pdfbox.pdmodel.interactive.form.PlainTextFormatter,org/apache/pdfbox/pdmodel/interactive/form/PlainTextFormatter.java-2.0.31,4,0,10,0.111,9
org.apache.pdfbox.pdmodel.interactive.form.ScriptingHandler,org/apache/pdfbox/pdmodel/interactive/form/ScriptingHandler.java-2.0.31,0,1,4,0,10
org.apache.pdfbox.pdmodel.interactive.measurement.PDMeasureDictionary,org/apache/pdfbox/pdmodel/interactive/measurement/PDMeasureDictionary.java-2.0.31,2,0,3,0,10
org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary,org/apache/pdfbox/pdmodel/interactive/measurement/PDNumberFormatDictionary.java-2.0.31,2,0,9,0,10
org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary,org/apache/pdfbox/pdmodel/interactive/measurement/PDRectlinearMeasureDictionary.java-2.0.31,4,1,37,0,10
org.apache.pdfbox.pdmodel.interactive.measurement.PDViewportDictionary,org/apache/pdfbox/pdmodel/interactive/measurement/PDViewportDictionary.java-2.0.31,5,0,9,0,10
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThread,org/apache/pdfbox/pdmodel/interactive/pagenavigation/PDThread.java-2.0.31,3,0,10,0,21
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead,org/apache/pdfbox/pdmodel/interactive/pagenavigation/PDThreadBead.java-2.0.31,6,0,17,0,22
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransition,org/apache/pdfbox/pdmodel/interactive/pagenavigation/PDTransition.java-2.0.31,10,1,14,0,27
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionDimension,org/apache/pdfbox/pdmodel/interactive/pagenavigation/PDTransitionDimension.java-2.0.31,0,0,0,0,28
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionDirection,org/apache/pdfbox/pdmodel/interactive/pagenavigation/PDTransitionDirection.java-2.0.31,2,0,2,1.714,31
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionMotion,org/apache/pdfbox/pdmodel/interactive/pagenavigation/PDTransitionMotion.java-2.0.31,0,0,0,0,32
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionStyle,org/apache/pdfbox/pdmodel/interactive/pagenavigation/PDTransitionStyle.java-2.0.31,0,0,0,0,39
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences,org/apache/pdfbox/pdmodel/interactive/viewerpreferences/PDViewerPreferences.java-2.0.31,2,0,22,0,46
org.apache.pdfbox.preflight.Format,org/apache/pdfbox/preflight/Format.java-2.0.31,0,0,0,0,49
org.apache.pdfbox.preflight.PreflightConfiguration,org/apache/pdfbox/preflight/PreflightConfiguration.java-2.0.31,4,0,13,0.875,50
org.apache.pdfbox.preflight.PreflightConstants,org/apache/pdfbox/preflight/PreflightConstants.java-2.0.31,0,1,0,0,50
org.apache.pdfbox.preflight.PreflightContext,org/apache/pdfbox/preflight/PreflightContext.java-2.0.31,11,0,26,0.921,54
org.apache.pdfbox.preflight.PreflightDocument,org/apache/pdfbox/preflight/PreflightDocument.java-2.0.31,6,1,18,0.781,86
org.apache.pdfbox.preflight.PreflightPath,org/apache/pdfbox/preflight/PreflightPath.java-2.0.31,0,0,3,0,88
org.apache.pdfbox.preflight.ValidationResult,org/apache/pdfbox/preflight/ValidationResult.java-2.0.31,1,0,10,0.583,96
org.apache.pdfbox.preflight.Validator_A1b,org/apache/pdfbox/preflight/Validator_A1b.java-2.0.31,0,0,1,0,161
org.apache.pdfbox.preflight.action.AbstractActionManager,org/apache/pdfbox/preflight/action/AbstractActionManager.java-2.0.31,5,0,11,0.667,198
org.apache.pdfbox.preflight.action.ActionManagerFactory,org/apache/pdfbox/preflight/action/ActionManagerFactory.java-2.0.31,0,0,0,0,274
org.apache.pdfbox.preflight.action.GoToAction,org/apache/pdfbox/preflight/action/GoToAction.java-2.0.31,7,1,2,0,326
org.apache.pdfbox.preflight.action.GoToRemoteAction,org/apache/pdfbox/preflight/action/GoToRemoteAction.java-2.0.31,11,2,12,0,2059
org.apache.pdfbox.preflight.action.HideAction,org/apache/pdfbox/preflight/action/HideAction.java-2.0.31,9,1,6,0,3
org.apache.pdfbox.preflight.action.InvalidAction,org/apache/pdfbox/preflight/action/InvalidAction.java-2.0.31,3,1,1,0,10
org.apache.pdfbox.preflight.action.NamedAction,org/apache/pdfbox/preflight/action/NamedAction.java-2.0.31,4,1,7,0,11
org.apache.pdfbox.preflight.action.SubmitAction,org/apache/pdfbox/preflight/action/SubmitAction.java-2.0.31,6,1,2,0,11
org.apache.pdfbox.preflight.action.ThreadAction,org/apache/pdfbox/preflight/action/ThreadAction.java-2.0.31,9,1,5,0,12
org.apache.pdfbox.preflight.action.UndefAction,org/apache/pdfbox/preflight/action/UndefAction.java-2.0.31,3,1,1,0,27
org.apache.pdfbox.preflight.action.UriAction,org/apache/pdfbox/preflight/action/UriAction.java-2.0.31,9,1,3,0,38
org.apache.pdfbox.preflight.annotation.AnnotationValidator,org/apache/pdfbox/preflight/annotation/AnnotationValidator.java-2.0.31,15,0,38,0.58,45
org.apache.pdfbox.preflight.annotation.AnnotationValidatorFactory,org/apache/pdfbox/preflight/annotation/AnnotationValidatorFactory.java-2.0.31,8,0,7,0,51
org.apache.pdfbox.preflight.annotation.FreeTextAnnotationValidator,org/apache/pdfbox/preflight/annotation/FreeTextAnnotationValidator.java-2.0.31,4,1,2,0,53
org.apache.pdfbox.preflight.annotation.InkAnnotationValidator,org/apache/pdfbox/preflight/annotation/InkAnnotationValidator.java-2.0.31,4,1,2,0,67
org.apache.pdfbox.preflight.annotation.LineAnnotationValidator,org/apache/pdfbox/preflight/annotation/LineAnnotationValidator.java-2.0.31,6,1,6,0,68
org.apache.pdfbox.preflight.annotation.LinkAnnotationValidator,org/apache/pdfbox/preflight/annotation/LinkAnnotationValidator.java-2.0.31,8,1,7,0,74
org.apache.pdfbox.preflight.annotation.MarkupAnnotationValidator,org/apache/pdfbox/preflight/annotation/MarkupAnnotationValidator.java-2.0.31,4,1,2,0,80
org.apache.pdfbox.preflight.annotation.PopupAnnotationValidator,org/apache/pdfbox/preflight/annotation/PopupAnnotationValidator.java-2.0.31,3,1,1,0,139
org.apache.pdfbox.preflight.annotation.PrintMarkAnnotationValidator,org/apache/pdfbox/preflight/annotation/PrintMarkAnnotationValidator.java-2.0.31,3,1,1,0,144
org.apache.pdfbox.preflight.annotation.RubberStampAnnotationValidator,org/apache/pdfbox/preflight/annotation/RubberStampAnnotationValidator.java-2.0.31,3,1,1,0,174
org.apache.pdfbox.preflight.annotation.SquareCircleAnnotationValidator,org/apache/pdfbox/preflight/annotation/SquareCircleAnnotationValidator.java-2.0.31,5,1,5,0,396
org.apache.pdfbox.preflight.annotation.TextAnnotationValidator,org/apache/pdfbox/preflight/annotation/TextAnnotationValidator.java-2.0.31,6,1,3,0,617
org.apache.pdfbox.preflight.annotation.TrapNetAnnotationValidator,org/apache/pdfbox/preflight/annotation/TrapNetAnnotationValidator.java-2.0.31,3,1,1,0,2080
org.apache.pdfbox.preflight.annotation.WidgetAnnotationValidator,org/apache/pdfbox/preflight/annotation/WidgetAnnotationValidator.java-2.0.31,5,1,4,0,3
org.apache.pdfbox.preflight.annotation.pdfa.PDFAbAnnotationFactory,org/apache/pdfbox/preflight/annotation/pdfa/PDFAbAnnotationFactory.java-2.0.31,1,1,1,0,27
org.apache.pdfbox.preflight.content.ContentStreamException,org/apache/pdfbox/preflight/content/ContentStreamException.java-2.0.31,0,1,0,0,28
org.apache.pdfbox.preflight.content.PreflightContentStream,org/apache/pdfbox/preflight/content/PreflightContentStream.java-2.0.31,15,2,27,0,46
org.apache.pdfbox.preflight.content.PreflightStreamEngine,org/apache/pdfbox/preflight/content/PreflightStreamEngine.java-2.0.31,63,1,59,0.667,63
org.apache.pdfbox.preflight.content.StubOperator,org/apache/pdfbox/preflight/content/StubOperator.java-2.0.31,2,1,1,0,72
